LOCALIDAD,MES,CANTIDAD,BENEFICIARIOS,INVERSION,UNIDAD DE MEDIDA,ACTIVIDAD,SOLICITUDES REALIZADAS POR PARTE DE LA POBLACIÓN
HUATEPANGO,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
HUATEPANGO,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
HUATEPANGO,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
HUATEPANGO,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
HUATEPANGO,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
IGLESIA VIEJA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
IGLESIA VIEJA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
IGLESIA VIEJA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
IGLESIA VIEJA,NOVIEMBRE,0,765,5874.745,METROS,MANTENIMIENTO DE RED DE AGUAS,0
IGLESIA VIEJA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA CEIBA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA CEIBA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA CEIBA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA CEIBA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA CEIBA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA CEIBITA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA CEIBITA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA CEIBITA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA CEIBITA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA CEIBITA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA ESCONDIDA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA ESCONDIDA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA ESCONDIDA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA ESCONDIDA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA ESCONDIDA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA ESTANCIA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA ESTANCIA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA ESTANCIA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA ESTANCIA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA ESTANCIA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA GUAYABA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA GUAYABA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA GUAYABA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA GUAYABA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA GUAYABA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA HONDURA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA HONDURA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA HONDURA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA HONDURA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA HONDURA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA JOYA DEL ZOPILOTE,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA JOYA DEL ZOPILOTE,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA JOYA DEL ZOPILOTE,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA JOYA DEL ZOPILOTE,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA JOYA DEL ZOPILOTE,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA LOMA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA LOMA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA LOMA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA LOMA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA LOMA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA LOMITA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA LOMITA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA LOMITA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA LOMITA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA LOMITA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA MESA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA MESA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA MESA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA MESA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA MESA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA PIEDRA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA PIEDRA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA PIEDRA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA PIEDRA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA PIEDRA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA SIERRITA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA SIERRITA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA SIERRITA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA SIERRITA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LA SIERRITA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS ANTENAS,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS ANTENAS,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS ANTENAS,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS ANTENAS,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS ANTENAS,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS CAMPANAS,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS CAMPANAS,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS CAMPANAS,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS CAMPANAS,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS CAMPANAS,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS CIRUELAS,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS CIRUELAS,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS CIRUELAS,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS CIRUELAS,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS CIRUELAS,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS GOLONDRINAS,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS GOLONDRINAS,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS GOLONDRINAS,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS GOLONDRINAS,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS GOLONDRINAS,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS MINAS,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS MINAS,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS MINAS,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS MINAS,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LAS MINAS,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LOS NARANJOS,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LOS NARANJOS,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LOS NARANJOS,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LOS NARANJOS,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
LOS NARANJOS,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
MIAHUATLA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
MIAHUATLA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
MIAHUATLA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
MIAHUATLA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
MIAHUATLA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
NEBLINAS,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
NEBLINAS,SEPTIEMBRE,0,50,766,METROS,MANTENIMIENTO DE RED DE AGUAS,0
NEBLINAS,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
NEBLINAS,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
NEBLINAS,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
NUEVO COYOLAR,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
NUEVO COYOLAR,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
NUEVO COYOLAR,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
NUEVO COYOLAR,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
NUEVO COYOLAR,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
OJO DE AGUA BO. ABAJO,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
OJO DE AGUA BO. ABAJO,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
OJO DE AGUA BO. ABAJO,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
OJO DE AGUA BO. ABAJO,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
OJO DE AGUA BO. ABAJO,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
OJO DE AGUA BO. ARRIBA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
OJO DE AGUA BO. ARRIBA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
OJO DE AGUA BO. ARRIBA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
OJO DE AGUA BO. ARRIBA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
OJO DE AGUA BO. ARRIBA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PALO SEMITA,ENERO,0,493,1286.5,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PALO SEMITA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PALO SEMITA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PALO SEMITA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PALO SEMITA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PALO VERDE,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PALO VERDE,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PALO VERDE,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PALO VERDE,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PALO VERDE,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PALOMAS,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PALOMAS,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PALOMAS,OCTUBRE,0,0,7331.2,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PALOMAS,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PALOMAS,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PARED GRUESA,ENERO,0,250,720,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PARED GRUESA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PARED GRUESA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PARED GRUESA,NOVIEMBRE,0,0,5986.2,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PARED GRUESA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PIEDRA ANCHA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PIEDRA ANCHA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PIEDRA ANCHA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PIEDRA ANCHA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PIEDRA ANCHA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PLAN DE GUADALUPE,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PLAN DE GUADALUPE,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PLAN DE GUADALUPE,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PLAN DE GUADALUPE,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PLAN DE GUADALUPE,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL AMOLAR,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL AMOLAR,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL AMOLAR,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL AMOLAR,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL AMOLAR,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL CABALLO,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL CABALLO,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL CABALLO,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL CABALLO,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL CABALLO,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL GALLO,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL GALLO,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL GALLO,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL GALLO,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL GALLO,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL TAMBOR,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL TAMBOR,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL TAMBOR,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL TAMBOR,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO DEL TAMBOR,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO OBSCURO,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO OBSCURO,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO OBSCURO,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO OBSCURO,NOVIEMBRE,0,0,1496.4,METROS,MANTENIMIENTO DE RED DE AGUAS,0
PUERTO OBSCURO,DICIEMBRE,20,200,2952.2,METROS,MANTENIMIENTO DE RED DE AGUAS,0
RANCHO NUEVO,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
RANCHO NUEVO,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
RANCHO NUEVO,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
RANCHO NUEVO,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
RANCHO NUEVO,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
RANCHO NUEVO PUERTO DEL GALLO,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
RANCHO NUEVO PUERTO DEL GALLO,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
RANCHO NUEVO PUERTO DEL GALLO,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
RANCHO NUEVO PUERTO DEL GALLO,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
RANCHO NUEVO PUERTO DEL GALLO,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
REFORMA DE PALO SEMITA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
REFORMA DE PALO SEMITA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
REFORMA DE PALO SEMITA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
REFORMA DE PALO SEMITA,NOVIEMBRE,0,0,4350,METROS,MANTENIMIENTO DE RED DE AGUAS,0
REFORMA DE PALO SEMITA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SAN RAFAEL,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SAN RAFAEL,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SAN RAFAEL,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SAN RAFAEL,NOVIEMBRE,0,0,5874.745,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SAN RAFAEL,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SANTA ANA DE ALLENDE,ENERO,0,100,4120,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SANTA ANA DE ALLENDE,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SANTA ANA DE ALLENDE,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SANTA ANA DE ALLENDE,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SANTA ANA DE ALLENDE,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SANTA MARÍA DE ÁLAMOS,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SANTA MARÍA DE ÁLAMOS,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SANTA MARÍA DE ÁLAMOS,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SANTA MARÍA DE ÁLAMOS,NOVIEMBRE,0,0,5986.2,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SANTA MARÍA DE ÁLAMOS,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SAUCILLO AGUA NUEVA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SAUCILLO AGUA NUEVA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SAUCILLO AGUA NUEVA,OCTUBRE,7,309,4659.8,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SAUCILLO AGUA NUEVA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SAUCILLO AGUA NUEVA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SOLEDAD DEL COYOL,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SOLEDAD DEL COYOL,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SOLEDAD DEL COYOL,OCTUBRE,0,284,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SOLEDAD DEL COYOL,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
SOLEDAD DEL COYOL,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
TENANGO,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
TENANGO,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
TENANGO,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
TENANGO,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
TENANGO,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
TETLALPAN,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
TETLALPAN,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
TETLALPAN,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
TETLALPAN,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
TETLALPAN,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
TOCAPA,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
TOCAPA,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
TOCAPA,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
TOCAPA,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
TOCAPA,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
ZACATE GRANDE,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
ZACATE GRANDE,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
ZACATE GRANDE,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
ZACATE GRANDE,NOVIEMBRE,0,0,1421,METROS,MANTENIMIENTO DE RED DE AGUAS,0
ZACATE GRANDE,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
ZIMAPANITO,ENERO,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
ZIMAPANITO,SEPTIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
ZIMAPANITO,OCTUBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
ZIMAPANITO,NOVIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
ZIMAPANITO,DICIEMBRE,0,0,0,METROS,MANTENIMIENTO DE RED DE AGUAS,0
ACUATLA,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ACUATLA,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ACUATLA,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ACUATLA,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ACUATLA,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
AHUAYO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
AHUAYO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
AHUAYO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
AHUAYO,NOVIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
AHUAYO,DICIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ÁLAMO,ENERO,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ÁLAMO,SEPTIEMBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
ÁLAMO,OCTUBRE,0,0,0,METROS,CONSTRUCCION DE DRENAJE,0
